domain	fold	split	sequence_id	raw_length	cleaned_length	stops_removed	stops_replaced	invalid_removed	invalid_replaced
fullCP	Yellow	train	Cruci_CruV_429	488	487	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_519	488	487	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_521	488	487	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_272	487	486	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_277	487	486	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_281	487	486	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_282	487	486	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_291	487	486	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_95	486	485	1	0	0	0
fullCP	Yellow	train	Cruci_CruV-607	486	484	2	0	0	0
fullCP	Yellow	train	Cruci_CruV_246	484	483	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_293	484	483	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_439	484	483	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_446	484	483	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388517	484	483	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388518	484	483	1	0	0	0
fullCP	Yellow	train	Cruci_CruV-966	482	481	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_537	482	481	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388523	482	481	1	0	0	0
fullCP	Yellow	train	Cruci_Ariz_MW697557	480	479	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_199	480	479	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_216	480	479	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_177	479	478	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_468	479	478	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388508	479	478	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MH617070.1	479	478	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_207	478	477	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_195	477	476	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_330	477	476	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_489	477	476	1	0	0	0
fullCP	Yellow	train	Cruci_Ariz_MW697564	476	475	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_286	476	475	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_375	476	475	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_479	475	474	1	0	0	0
fullCP	Yellow	train	Cruci_Schm_JAMFLK010002076_circular	475	474	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_131	474	473	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_160	474	473	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE_296	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_146	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_147	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_148	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_152	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_165	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_181	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_187	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_273	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_326	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_443	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_534	473	472	1	0	0	0
fullCP	Yellow	train	Cruci_Ariz_MW697583	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_Ariz_MW697667	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_93	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_143	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_193	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_229	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_230	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388512	472	471	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_191	471	470	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_225	471	470	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_249	471	470	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_441	471	470	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_142	470	469	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MH617326.1	470	469	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_136	469	468	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_173	469	468	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_299	469	468	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_127	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_257	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_261	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_316	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_329	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_371	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_372	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_458	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MK012433.1	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MK012508.1	468	467	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_Lake_Bourget_contig37561	467	466	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_294	467	466	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_120	466	465	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_171	466	465	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_233	466	465	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_290	466	465	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_321	466	465	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_448	466	465	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_Astrammina_rara_contig97_330847425	465	464	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE_110	465	464	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_209	465	464	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_270	465	464	1	0	0	0
fullCP	Yellow	train	Cruci_Oys_GWHBFST00001471_circ	465	464	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388507	465	464	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_Airborne_RD1_contig10	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_231	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_236	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_241	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_248	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_312	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_419	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MK012526.1	464	463	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_RW_Nursery_DNA_contig62	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_96	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_140	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_284	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_387	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_431	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_517	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_518	463	462	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE_155	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_129	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_159	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_178	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_279	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_280	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_306	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_411	462	461	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE_114	461	460	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_151	461	460	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_308	461	460	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_333	461	460	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_461	461	460	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_87	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_161	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_223	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_428	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_510	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_515	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388519	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MH617001.1	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MK012503.1	460	459	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_Lake_Bourget_contig37546	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_145	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_150	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_206	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_215	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_337	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_366	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_379	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_404	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_477	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388505	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388520	459	458	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_339	458	457	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_360	458	457	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_394	458	457	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE-610	457	456	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_97	457	456	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_108	457	456	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_137	457	456	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_389	457	456	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_CHIV14_NC_027196	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_90	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_91	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_106	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_362	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_388	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_409	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_410	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388504	456	455	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_359	455	454	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_378	455	454	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE_118	454	453	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_156	454	453	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_167	454	453	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_505	454	453	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_506	454	453	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_98	453	452	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_119	453	452	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_200	453	452	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_268	453	452	1	0	0	0
fullCP	Yellow	train	Cruci_Schm_JAMFLK010002086_circular	453	452	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_94	452	451	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_202	452	451	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_527	452	451	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_528	452	451	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_102	451	450	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_153	451	450	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_295	451	450	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_335	451	450	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_100	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_117	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_169	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_357	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_367	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_437	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388510	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_Tisza_MK012505.1	450	449	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_116	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_222	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_267	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_420	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388527	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388528	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388529	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388530	449	448	1	0	0	0
fullCP	Yellow	train	Cruci_Ariz_MW697567	448	447	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_179	448	447	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_180	448	447	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_196	448	447	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_210	448	447	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_211	448	447	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_234	448	447	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_149	447	446	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_154	447	446	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_504	447	446	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_523	447	446	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_188	446	445	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_242	446	445	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_265	446	445	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_344	446	445	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388497	446	445	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388509	446	445	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_122	445	444	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_221	445	444	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_250	445	444	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_251	445	444	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_511	445	444	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE_85	444	443	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_157	444	443	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_259	444	443	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_292	444	443	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_383	444	443	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_128	443	442	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_134	443	442	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_138	443	442	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_141	443	442	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_217	443	442	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_503	442	441	1	0	0	0
fullCP	Yellow	train	Cruci_CruV-824	441	440	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_Airborne_IC2_contig9	440	439	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_158	440	439	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_212	440	439	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_415	439	438	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388511	439	438	1	0	0	0
fullCP	Yellow	train	Cruci_chiv_Lake_Pavin_contig10824	438	437	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_176	438	437	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_224	438	437	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_507	438	437	1	0	0	0
fullCP	Yellow	train	Cruci_muss_OR270671	438	437	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_132	437	436	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_425	437	436	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_478	437	436	1	0	0	0
fullCP	Yellow	train	Cruci_Ariz_MW697623	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_81	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_86	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_121	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388498	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388499	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388500	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388501	436	435	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_112	435	434	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_529	435	434	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388496	435	434	1	0	0	0
fullCP	Yellow	train	Cruci_Ariz_MW697543	434	433	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_262	433	432	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_398	433	432	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_492	433	432	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_130	432	431	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_349	432	431	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_353	432	431	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_113	431	430	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_317	431	430	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_490	431	430	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_514	430	429	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_467	429	428	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_487	429	428	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_168	428	427	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_182	428	427	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_203	428	427	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_283	427	426	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388495	427	426	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_334	426	425	1	0	0	0
fullCP	Yellow	train	Cruci_PB_KX388506	426	425	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_190	425	424	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_198	425	424	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_352	423	422	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_364	423	422	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_444	418	417	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_497	418	417	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_485	416	415	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_522	410	409	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_449	408	407	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_538	408	407	1	0	0	0
fullCP	Yellow	train	Cruci_CruV-847	408	407	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_395	407	406	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_531	404	403	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_332	399	398	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_536	396	395	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_493	395	394	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_483	393	392	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_513	390	389	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_501	384	383	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_509	384	383	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_170	378	377	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_498	372	371	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_381	371	370	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_420	362	361	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_144	356	355	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_405	354	353	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_430	353	352	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_358	349	348	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_423	347	346	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_399	344	343	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_377	342	341	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_435	340	339	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_451	337	336	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_464	335	334	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_421	334	333	1	0	0	0
fullCP	Yellow	train	Cruci_CruV-697	334	333	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_452	331	330	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_466	326	325	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_539	326	325	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_385	271	270	1	0	0	0
fullCP	Yellow	train	Cruci_CruCGE-561	206	205	1	0	0	0
fullCP	Yellow	train	Cruci_CruV_731	465	464	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025131	414	413	1	0	0	0
fullCP	Yellow	train	Ribo_ND_017060	387	386	1	0	0	0
fullCP	Yellow	train	Ribo_ND_018898	478	477	1	0	0	0
fullCP	Yellow	train	Ribo_ND_024616	476	475	1	0	0	0
fullCP	Yellow	train	Ribo_ND_015818	346	345	1	0	0	0
fullCP	Yellow	train	Ribo_ND_017889	348	347	1	0	0	0
fullCP	Yellow	train	Ribo_ND_023567	343	342	1	0	0	0
fullCP	Yellow	train	Ribo_ND_017059	349	348	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025058	419	418	1	0	0	0
fullCP	Yellow	train	Ribo_ND_016336	355	354	1	0	0	0
fullCP	Yellow	train	Ribo_ND_019002	413	412	1	0	0	0
fullCP	Yellow	train	Ribo_ND_019368	385	384	1	0	0	0
fullCP	Yellow	train	Ribo_ND_024902	521	520	1	0	0	0
fullCP	Yellow	train	Ribo_ND_015997	365	364	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025008	477	476	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025434	421	420	1	0	0	0
fullCP	Yellow	train	Ribo_ND_016192	346	345	1	0	0	0
fullCP	Yellow	train	Ribo_ND_020449	347	346	1	0	0	0
fullCP	Yellow	train	Ribo_ND_016809	340	339	1	0	0	0
fullCP	Yellow	train	Ribo_ND_016022	338	337	1	0	0	0
fullCP	Yellow	train	Ribo_ND_015955	381	380	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025286	414	413	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025228	404	403	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025280	435	434	1	0	0	0
fullCP	Yellow	train	Ribo_ND_015807	368	367	1	0	0	0
fullCP	Yellow	train	Ribo_ND_016320	377	376	1	0	0	0
fullCP	Yellow	train	Ribo_ND_024645	306	305	1	0	0	0
fullCP	Yellow	train	Ribo_ND_096184	498	497	1	0	0	0
fullCP	Yellow	train	Ribo_ND_229813	396	395	1	0	0	0
fullCP	Yellow	train	Ribo_ND_093303	517	516	1	0	0	0
fullCP	Yellow	train	Ribo_ND_325601	375	374	1	0	0	0
fullCP	Yellow	train	Ribo_ND_056260	592	591	1	0	0	0
fullCP	Yellow	train	Ribo_ND_029735	353	352	1	0	0	0
fullCP	Yellow	train	Ribo_ND_125904	543	542	1	0	0	0
fullCP	Yellow	train	Ribo_ND_343811	416	415	1	0	0	0
fullCP	Yellow	train	Ribo_ND_125033	419	418	1	0	0	0
fullCP	Yellow	train	Ribo_ND_160081	457	456	1	0	0	0
fullCP	Yellow	train	Ribo_JAAOEH010001851.1	377	376	1	0	0	0
fullCP	Yellow	train	Ribo_ND_095983	367	366	1	0	0	0
fullCP	Yellow	train	Ribo_ND_130317	470	469	1	0	0	0
fullCP	Yellow	train	Ribo_ND_391223	391	390	1	0	0	0
fullCP	Yellow	train	Ribo_ND_347441	435	434	1	0	0	0
fullCP	Yellow	train	Ribo_ND_029450	430	429	1	0	0	0
fullCP	Yellow	train	Ribo_ND_133472	438	437	1	0	0	0
fullCP	Yellow	train	Ribo_ND_085862	421	420	1	0	0	0
fullCP	Yellow	train	Ribo_ND_163355	389	388	1	0	0	0
fullCP	Yellow	train	Ribo_tomREF_NC_005285	379	378	1	0	0	0
fullCP	Yellow	train	Ribo_ND_059596	378	377	1	0	0	0
fullCP	Yellow	train	Ribo_ND_164838	366	365	1	0	0	0
fullCP	Yellow	train	Ribo_JAAOEH010001751.1	413	412	1	0	0	0
fullCP	Yellow	train	Ribo_ND_391487	442	441	1	0	0	0
fullCP	Yellow	train	Ribo_ND_292516	342	341	1	0	0	0
fullCP	Yellow	train	Ribo_ND_026280	351	350	1	0	0	0
fullCP	Yellow	train	Ribo_ND_083710	413	412	1	0	0	0
fullCP	Yellow	train	Ribo_ND_136222	531	530	1	0	0	0
fullCP	Yellow	train	Ribo_ND_030664	461	460	1	0	0	0
fullCP	Yellow	train	Ribo_ND_391197	473	472	1	0	0	0
fullCP	Yellow	train	Ribo_ND_227326	465	464	1	0	0	0
fullCP	Yellow	train	Ribo_ND_030168	472	471	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025097	420	419	1	0	0	0
fullCP	Yellow	train	Ribo_ND_095360	434	433	1	0	0	0
fullCP	Yellow	train	Ribo_ND_107501	384	383	1	0	0	0
fullCP	Yellow	train	Ribo_ND_386714	338	337	1	0	0	0
fullCP	Yellow	train	Ribo_ND_043980	412	411	1	0	0	0
fullCP	Yellow	train	Ribo_ND_051567	440	439	1	0	0	0
fullCP	Yellow	train	Ribo_ND_056125	530	529	1	0	0	0
fullCP	Yellow	train	Ribo_ND_046601	448	447	1	0	0	0
fullCP	Yellow	train	Ribo_ND_284218	357	356	1	0	0	0
fullCP	Yellow	train	Ribo_ND_030566	528	527	1	0	0	0
fullCP	Yellow	train	Ribo_ND_105225	497	496	1	0	0	0
fullCP	Yellow	train	Ribo_ND_291744	380	379	1	0	0	0
fullCP	Yellow	train	Ribo_ND_056123	568	567	1	0	0	0
fullCP	Yellow	train	Ribo_ND_075367	392	391	1	0	0	0
fullCP	Yellow	train	Ribo_tomREF_NC_005286	346	345	1	0	0	0
fullCP	Yellow	train	Ribo_ND_378405	530	529	1	0	0	0
fullCP	Yellow	train	Ribo_ND_025670	409	408	1	0	0	0
fullCP	Yellow	train	Ribo_ND_380970	478	477	1	0	0	0
